Title,Year,Author,Publisher,Page Number,Type,Text Content,Figure Number,Image Key,Image URL,Image Description
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,24,Image,,22,MMD-Figures/page_24_img_22.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_24_img_22.png,"Fig. 22, sourced from MMD and authored by John I Huber, presents a detailed anatomical illustration of the male bee's genital capsule, specifically focusing on segments S7 and S8. This figure is crucial for understanding the diagnostic characteristics of these segments, which are significant for species identification and taxonomic studies in apidology. The illustration clearly labels the key components of the genital structure, including the precise morphology of the genital capsule and the associated sclerites of segments S7 and S8. These components are essential for distinguishing between closely related species and understanding reproductive mechanics in male bees. The figure serves as an important reference for researchers studying bee anatomy and taxonomy, providing a clear visual guide to complex internal structures that are typically dissected for detailed examination."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,25,Image,,26,MMD-Figures/page_25_img_26.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_25_img_26.png,"Figure 26 from the source MMD, authored by John I Huber, illustrates the anatomical structure of a pygidial plate in an insect, focusing on its narrow configuration with an elevated longitudinal ridge and an apically rounded end. This detailed diagram labels key features such as the narrow width of the plate, the prominent elevated ridge running longitudinally through the center, and the rounded apex, which are critical for understanding the morphology and potential function of this anatomical feature in insect taxonomy and identification. The figure effectively highlights these aspects with clear labeling and magnification, providing a precise visual reference for studies related to insect anatomy and species differentiation."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,31,Image,,28,MMD-Figures/page_31_img_28.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_31_img_28.png,"Figure 28 from the manuscript by John I Huber, published in MMD, depicts the anatomical structure of the S6 segment with a focus on the posterolateral carinae. This figure is essential for understanding the specific morphological features of the S6 segment in the context of insect anatomy. The image clearly labels the posterolateral carinae, which are shown as distinct linear structures on each side of the segment. These carinae are significant as they do not converge with the anterior carina or the external sagittal ridge, highlighting their unique alignment and structural positioning. This detailed visualization aids in distinguishing the S6 segment from other similar anatomical structures in related species, providing a clear comparative reference for entomological studies."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,31,Image,,29,MMD-Figures/page_31_img_29.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_31_img_29.png,"Figure 29 from the manuscript by John I Huber in MMD illustrates the specialized anatomical structure of a parasitic wasp's ovipositor, specifically focusing on its adaptation for host penetration. The figure provides a detailed view of the ovipositor's tip, which is notably extended beyond the lateral process and morphs into a broad, ventrally setose plate. This adaptation is critical for the wasp's reproductive success, as it enhances the ability to deposit eggs into host organisms effectively. Key components labeled in the figure include the elongated ovipositor shaft, the lateral process, and the setose plate, each highlighted to emphasize their functional roles in host interaction and egg placement. This detailed anatomical depiction aids in understanding the evolutionary modifications in parasitic wasps that optimize their reproductive strategies."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,34,Image,,32,MMD-Figures/page_34_img_32.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_34_img_32.png,"Figure 32 from the manuscript by John I Huber in MMD illustrates the variations in the wing venation patterns of a specific insect species. The main focus of the figure is to depict how the transverse cubital veins and the second recurrent vein are typically weaker or absent, which is a distinguishing characteristic in the studied species. The figure includes detailed labeling of these veins to highlight their comparative underdevelopment. Key components such as the leading edge of the wing, the location of the cubital veins, and the point where the second recurrent vein should typically emerge are clearly marked. This visual comparison aids in understanding the morphological differences that are critical for species identification and taxonomic classification. The absence or weakness of these veins, as shown in the figure, serves as an important diagnostic feature in entomological studies."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,34,Image,,33,MMD-Figures/page_34_img_33.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_34_img_33.png,"Figure 33, sourced from the Manual of Middle Diptera (MMD) and authored by John I Huber, illustrates the detailed anatomy of a dipteran leg segment focusing on the gonostylus structure. The figure effectively highlights the gonostylus, depicted as a simple, elongated appendage uniformly covered with sparse setae. This key component is significant for the identification and classification of dipteran species, as it shows variations in morphology that are critical for taxonomic distinctions. The marginal cell of the wing is also featured, shown as closed by a weakened vein, which contrasts with other configurations where the marginal cell remains open. This specific structural detail aids in understanding the wing venation patterns that are essential for dipterological studies. The clarity of the illustration allows for easy identification of these features, making it a valuable resource for entomologists studying dipteran morphology and taxonomy."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,34,Image,,35,MMD-Figures/page_34_img_35.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_34_img_35.png,"Figure 35 from the MMD source by John I Huber illustrates a detailed diagram of a bee wing, specifically focusing on the wing venation patterns characteristic of the Meliponini tribe. This figure highlights the well-developed, conspicuous veins and the closed marginal cell, which is distinctly outlined by a strong vein. Key labeled components include the radial (R), medial (M), and cubital (Cu) veins. These veins are crucial for identifying species within the Meliponini tribe as they provide significant morphological features used in taxonomic classification. The figure serves as an essential reference for entomologists and taxonomists studying the diversity and classification of bee species within this tribe."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,35,Image,,52,MMD-Figures/page_35_img_52.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_35_img_52.png,"Figure 52, sourced from MMD and authored by John I Huber, illustrates the anatomical features of bee wings, specifically focusing on the wing venation pattern which typically includes three submarginal cells. This figure is essential for understanding variations in wing structures among different bee species, which can be crucial for species identification and studies on their aerodynamics and evolutionary biology. The key labeled components in the figure are the three submarginal cells, each distinctly outlined and numbered from the base towards the wing tip. These cells are significant as their size, shape, and number can vary among species, providing insights into phylogenetic relationships and functional adaptations in bees. The clarity of the venation pattern depicted in this figure aids in the comparative study of hymenopteran wings, highlighting differences that might not be apparent through casual observation. This detailed yet concise depiction serves as a valuable reference for entomologists and evolutionary biologists."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,35,Image,,53,MMD-Figures/page_35_img_53.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_35_img_53.png,"Fig. 53 from the manuscript by John I Huber, published in MMD, illustrates the anatomical features of a bee's wing, specifically focusing on the arrangement of the submarginal cells. The figure clearly depicts two submarginal cells on the wing, which are labeled and shown to be approximately equal in length. These cells are crucial for understanding the wing's venation pattern, which is significant for the classification and identification of bee species. The diagram is detailed, showing the positioning of these cells relative to other venational features, thereby providing insights into the aerodynamic and structural aspects of the bee's wing. This figure is essential for entomologists and researchers studying hymenopteran morphology and taxonomy."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,35,Image,,54,MMD-Figures/page_35_img_54.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_35_img_54.png,"Fig. 54, sourced from MMD and authored by John I Huber, illustrates the distinguishing features of the hind leg of the honey bee, Apis mellifera, specifically highlighting the absence of hind tibial spurs. This figure is essential for identifying the introduced species Apis mellifera within the local fauna based on leg morphology. The image clearly labels and focuses on the hind tibia of the bee, where typically one might expect to find tibial spurs in other genera. The absence of these spurs in Apis mellifera is a key identification feature and is significant for differentiating this species from others with similar characteristics. This detailed anatomical depiction aids in the accurate classification and study of bee species within entomological research."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,35,Image,,55,MMD-Figures/page_35_img_55.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_35_img_55.png,"Figure 55, sourced from MMD and authored by John I Huber, illustrates the anatomical detail of the hind tibial spurs found in the species Apis. This figure is essential for understanding the morphological adaptations in bee species, particularly focusing on the structure and positioning of the hind tibial spurs. The image clearly labels the spurs, highlighting their shape, size, and attachment point on the hind tibia. These spurs play significant roles in grooming and collecting pollen, which are crucial behaviors for the survival and ecological functioning of bees. The depiction provides a close-up view, allowing for an examination of the spurs' serration and curvature, which are critical for their function. This detailed visual representation serves as a valuable resource for entomologists and biologists studying bee anatomy and behavior."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,36,Image,,56,MMD-Figures/page_36_img_56.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_36_img_56.png,"Figure 56, sourced from MMD and authored by John I Huber, illustrates the wing venation patterns specific to a particular insect species. The main focus of the figure is the detailed depiction of the wing's venation, highlighting the first recurrent vein and its intersection with the first transverse cubital vein. This intersection point is crucial for identifying species within this group. The figure also emphasizes the size and shape of the stigma, comparing it to the prestigma, which is a key characteristic for distinguishing between closely related species. The labeled components, such as the recurrent and transverse veins, are clearly marked to assist in the identification process. This figure serves as an essential reference for entomologists studying wing pattern variations and taxonomy in this insect group."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,36,Image,,57,MMD-Figures/page_36_img_57.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_36_img_57.png,"Fig. 57, sourced from MMD and authored by John I Huber, illustrates the wing venation patterns specific to a particular insect species. The main focus of the figure is to depict the positioning of the first recurrent vein in relation to the first and second transverse cubital veins, a key characteristic for species identification in entomological studies. The figure clearly labels the first recurrent vein, which is notably located far beyond the first transverse cubital vein and often near or distal to the second transverse cubital vein. Additionally, the stigma, another critical feature shown, is depicted as being wider than the prestigma. These labeled components are essential for understanding variations in wing structure that can aid in the accurate classification and study of insect species. This detailed representation serves as a crucial reference for entomologists and researchers focusing on insect morphology and taxonomy."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,36,Image,,58,MMD-Figures/page_36_img_58.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_36_img_58.png,"Fig. 58, sourced from MMD and authored by John I Huber, illustrates the anatomical feature known as the pre-episternal groove in relation to the scrobal groove in a specific insect species. The figure clearly labels and highlights the absence of the pre-episternal groove below the scrobal groove, a key characteristic for species identification and anatomical studies. This detailed depiction aids in understanding the structural differences in the thoracic region of the insect, particularly focusing on the area just below where the head connects to the body. The scrobal groove, typically found near the insect's eyes, is shown without the accompanying pre-episternal groove, which is often present in other species. This differentiation is crucial for entomologists and researchers studying morphological variations among closely related species. The figure provides a clear visual reference for these anatomical details, enhancing comprehension of insect morphology without the need for additional textual explanation."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,36,Image,,59,MMD-Figures/page_36_img_59.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_36_img_59.png,"Figure 59 from the MMD source by John I Huber illustrates the anatomical detail of the pre-episternal groove in relation to the scrobal groove in the Mydrosoma species. This figure provides a close-up view of the thoracic region of the insect, highlighting the distinct extension of the pre-episternal groove well below the scrobal groove. The image effectively captures the groove's positioning and depth, which is critical for understanding the unique structural adaptations of Mydrosoma. The labeling in the figure clearly demarcates the pre-episternal and scrobal grooves, emphasizing their relative locations and anatomical significance. This visual representation serves as an essential reference for entomologists studying the morphological traits specific to this genus, facilitating a deeper understanding of its taxonomy and evolutionary biology."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,36,Image,,60,MMD-Figures/page_36_img_60.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_36_img_60.png,"Figure 60, sourced from MMD and authored by John I Huber, illustrates the outer hind tibial spur of a male, which is immovably fused to the tibia. This anatomical detail is crucial for understanding the morphological adaptations in the leg structure of the species under study. The figure clearly labels the tibial spur and its point of fusion with the tibia, highlighting its rigidity and permanent position. This feature is significant as it may influence the insect's locomotion or mating behaviors, providing insights into evolutionary adaptations. The visualization aids in distinguishing this structural characteristic from more common articulating spurs found in other species, emphasizing its uniqueness and potential functional implications."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,36,Image,,61,MMD-Figures/page_36_img_61.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_36_img_61.png,"Figure 61, sourced from MMD and authored by John I Huber, illustrates the anatomical structure of the hind basitarsus of a female insect, highlighting its unique proportions and morphology. This figure effectively shows the hind basitarsus being approximately twice as long as it is broad, a key characteristic that distinguishes it from other segments. Additionally, it contrasts the second hind tarsal segment, which is notably broader than the main longitudinal axis of the basitarsus. These features are crucial for understanding the locomotive adaptations and species-specific anatomical variations in female insects. The diagram is labeled clearly to emphasize these comparative dimensions, providing a visual reference for entomological studies focused on limb morphology and its implications for movement and behavior in various insect species."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,36,Image,,62,MMD-Figures/page_36_img_62.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_36_img_62.png,"Figure 62 from John I Huber's MMD illustrates the anatomical features of the hind basitarsus of a female insect, specifically highlighting its unique proportions and articulation. The figure effectively shows the hind basitarsus, which is notably more than twice as long as it is broad, emphasizing its elongated shape. Key labeled components include the ""inner spur"" and its articulation at the base, which are critical for understanding the mobility and functionality of the limb in the insect's locomotion and stability. The detailed labeling and clear depiction serve to enhance comprehension of the morphological adaptations in this specific insect body part, providing valuable insights into its evolutionary and functional significance. This figure is essential for studies in entomology and insect morphology, offering a precise visual reference for the described anatomical structure."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,36,Image,,63,MMD-Figures/page_36_img_63.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_36_img_63.png,"Figure 63, sourced from MMD and authored by John I Huber, illustrates the anatomical detail of the base of a marginal cell in an insect wing, specifically showing how it is prolonged as a narrow sinus to the apex of the stigma. This figure is crucial for understanding variations in wing cell morphology, which can be significant in the classification and study of insect species. The key labeled components include the marginal cell, the narrow sinus, and the stigma. The marginal cell is highlighted to show its elongation towards the wing’s edge, while the narrow sinus is depicted as a thin extension that reaches towards the prominently labeled stigma, indicating the point of termination. This detailed representation aids in identifying specific structural adaptations in insect wings, contributing to entomological research and taxonomy."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,36,Image,,64,MMD-Figures/page_36_img_64.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_36_img_64.png,"Figure 64, sourced from MMD and authored by John I Huber, illustrates the anatomical features of the bee genus Crawfordapis, focusing on the base of the marginal cell of the wing. This detailed diagram highlights the non-sinus-like base of the marginal cell, contrasting it with other genera where a sinus-like indentation is present. The figure clearly labels the marginal cell, pointing out its straight basal edge, which is critical for distinguishing Crawfordapis from related genera. Additional labeled components include the wing veins and adjacent cells, which are essential for understanding the wing structure and its taxonomic relevance. This figure serves as a key visual aid in entomological studies, particularly in the classification and identification of bee species within this genus."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,37,Image,,65,MMD-Figures/page_37_img_65.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_37_img_65.png,"Fig. 65, sourced from MMD and authored by John I Huber, illustrates the anatomical detail of the jugal lobe region in the hind wing of a male insect, specifically highlighting the absence of a typical jugal lobe and its replacement with a comb of bristles. This figure is crucial for understanding morphological adaptations in insect wing structure, focusing on a unique evolutionary feature where traditional wing components are modified. The key labeled components include the area where the jugal lobe is typically found and the comb of bristles that replaces the jugal lobe. This adaptation may suggest ecological or evolutionary significance, such as alterations in flight dynamics or mating behaviors. The diagram is clear and focused, providing a detailed view of this specific anatomical modification without extraneous elements, making it an essential reference for studies in entomological morphology and evolutionary biology."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,37,Image,,66,MMD-Figures/page_37_img_66.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_37_img_66.png,"Figure 66 from the source MMD, authored by John I Huber, focuses on the anatomical detail of the jugal lobe of a hind wing in an insect. The figure provides a clear, detailed illustration highlighting the jugal lobe's structure and its position relative to other parts of the hind wing. Key labeled components include the jugal lobe itself, which is emphasized to show its shape and attachment points to the main wing structure. This specific anatomical feature is significant as it plays a role in the flight dynamics and stability of the insect. The illustration may also include annotations or labels for adjacent wing structures such as veins or other lobes, providing context for the jugal lobe's location and function within the broader wing anatomy. This detailed depiction aids in understanding the morphological variations and functional aspects of insect wings, particularly focusing on the less commonly discussed jugal lobe."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,37,Image,,67,MMD-Figures/page_37_img_67.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_37_img_67.png,"Fig. 67, sourced from MMD and authored by John I Huber, illustrates specific anatomical features of Augochlora or Augochlorella, focusing on the elongate, slender proboscis and its interaction with the proboscidial fossa. This figure effectively highlights the adaptation of the proboscis, designed to fit into a narrow, specialized fossa, demonstrating an evolutionary trait that facilitates efficient nectar extraction from flowers with deep corollas. Additionally, the figure details the morphology of the inner hind tibial spur, which is pectinate with teeth that are longer than they are wide. This feature is crucial for pollen collection and grooming, aiding in the pollination process. The tibia itself is depicted with a large, smooth, flat or concave area that is surrounded by a fringe of long scopal hairs, essential for carrying pollen. These labeled components are key to understanding the specialized pollination mechanisms of these bee species, reflecting their ecological roles and adaptations."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,38,Image,,69,MMD-Figures/page_38_img_69.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_38_img_69.png,"Figure 69 from the manuscript by John I Huber, published in MMD, provides a detailed anatomical illustration of the hind tibia of a male insect, emphasizing its unique structural adaptations. The figure distinctly highlights the deep, hairy groove located on the posterior surface of the hind tibia, which is a key feature not commonly found in both sexes. This groove extends to the apex of the tibia, situated between two pronounced teeth or spines. These anatomical features are crucial for understanding the specialized functions and mating behaviors specific to this species, as the modifications in the hind tibia often relate to species-specific interactions and environmental adaptations. The illustration serves as a critical visual aid for entomologists and researchers studying insect morphology and evolutionary biology, providing clear visual distinctions that help in species identification and understanding functional morphology in male insects."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,38,Image,,70,MMD-Figures/page_38_img_70.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/page_38_img_70.png,"Figure 70 from the manuscript by John I Huber in the journal MMD illustrates the anatomical features of the posterior tibia in a male insect species. The figure specifically highlights the hairy groove that characterizes the posterior tibia, which notably does not extend to the rounded apex of the tibia. This key labeled component is crucial for species identification and understanding the morphological adaptations related to the insect's mobility and interaction with its environment. The depiction focuses on the structure and texture of the tibia, providing a detailed visual reference for entomologists and researchers studying comparative anatomy or taxonomy in insects. The clarity of this illustration aids in the accurate differentiation between closely related species based on subtle anatomical differences."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,38,Image,,71,MMD-Figures/pg_38_img_71.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/pg_38_img_71.png,"Figure 71 from the manuscript by John I Huber, published in MMD, illustrates the anatomical features of a scutellum with a distinct tubercle on each side. This figure provides a detailed view of the scutellum, a key structural component in certain arthropods, highlighting its unique morphology. The tubercles, which are prominently labeled and shown on either side of the scutellum, are significant as they may serve specific physiological or protective functions. The image is enhanced with annotations that clearly identify these tubercles, aiding in the understanding of their location and potential role in the organism's anatomy. This visual representation is crucial for studies focusing on comparative anatomy and evolutionary biology, offering insights into structural adaptations."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,38,Image,,72,MMD-Figures/pg_38_img_72.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/pg_38_img_72.png,"Figure 72, sourced from MMD and authored by John I Huber, illustrates the hind tibia of both sexes of a Bombus species, demonstrating that it is not more than 1.5 times as broad as the femur. This figure provides a detailed anatomical comparison crucial for species identification within the Bombinae subfamily. The key labeled components include the hind tibia and the femur, both of which are central to distinguishing specific traits in bee taxonomy. The hind tibia is shown in relation to the femur, highlighting its width and structural alignment, which are essential for understanding the physical morphology of Bombus bees. This visual comparison aids in the identification and classification of species by showing a critical morphological parameter that differentiates species within the genus."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,39,Image,,73,MMD-Figures/pg_39_img_73.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/pg_39_img_73.png,"Fig. 73, sourced from MMD and authored by John I Huber, illustrates the anatomical features of the tibia in a male insect, specifically highlighting the presence of one to three minute velvety patches located at the proximal end of a larger patch. This figure is crucial for understanding the morphological adaptations in the leg structure of this insect species, which may be related to mating, sensory perception, or movement. The key components labeled in the figure include the large patch, which is extensively detailed to show its texture and relative size, and the smaller velvety patches, whose placement and texture contrast with the larger patch are clearly marked. This detailed visualization aids in the study of insect leg anatomy and its functional significance in various behavioral or ecological contexts."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,39,Image,,74,MMD-Figures/pg_39_img_74.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/pg_39_img_74.png,"Figure 74 from the source MMD, authored by John I Huber, illustrates the anatomical features of the bia of a male insect, specifically focusing on the arrangement of sensory patches. The main topic of this figure is to depict the location and structure of two distinct patches on the bia: one elongate velvety patch and a larger adjacent patch. The elongate velvety patch is shown to be positioned either adjacent to or partially overlapping with the proximal part of the larger patch. This configuration is significant as it suggests a specialized sensory or communicative function in the insect species being studied. The figure is detailed in showing the precise placement and relative sizes of these patches, which are crucial for understanding potential behavioral or physiological roles they may play in the insect's life. The diagram is clear and focused, providing a visual explanation of the text description without extraneous details, making it an essential resource for researchers studying insect anatomy and behavior."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,39,Image,,79,MMD-Figures/pg_39_img_79.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/pg_39_img_79.png,"Fig. 79, sourced from MMD and authored by John I Huber, illustrates a unique anatomical feature of a bee genus, specifically highlighting the wing venation pattern that distinguishes this group. The main focus of the figure is the posterior portion of the second recurrent vein, which is distinctly arcuate distad, a characteristic critical for identifying this genus. Additionally, the figure shows the apical portion of the marginal cell, which is bent away from the wing margin, further aiding in the identification and classification of this bee genus. These key labeled components are essential for understanding the phylogenetic placement and morphological distinctions discussed in related studies by Ferrari et al. (2020) and Ferrari & Packer (2020). This detailed depiction serves as a crucial reference for entomologists and researchers studying the evolutionary relationships and taxonomy of bees."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,39,Image,,80,MMD-Figures/pg_39_img_80.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/pg_39_img_80.png,"Fig. 80, sourced from MMD and authored by John I Huber, illustrates specific anatomical features of a bee's wing, focusing on the apical portion of the marginal cell and the posterior portion of the second recurrent vein. The figure clearly depicts the wing of a bee, highlighting the marginal cell which is positioned at or very close to the wing margin, an important characteristic for identifying certain bee species. Additionally, the second recurrent vein is shown not to be arcuate distad, which is a critical detail for distinguishing between different genera or species within the Colletes group. These key components are labeled and emphasized to aid in the identification and classification of bee species based on wing morphology. This detailed visualization serves as a valuable reference for entomologists and researchers studying hymenopteran taxonomy and wing structure variations."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,40,Image,,83,MMD-Figures/pg_40_img_83.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/pg_40_img_83.png,"Fig. 83, sourced from MMD and authored by John I Huber, illustrates the anatomical details of a marginal cell in an insect wing, focusing on its proximity to the costal margin. This figure is significant for studies in entomology, particularly in understanding wing venation patterns which are crucial for species identification and phylogenetic analyses. The key labeled components include the marginal cell itself, which is pointed and located close to the wing's edge, specifically less than three vein widths from the costal margin. This proximity is measured using the width of vein Rs on the posterior side of the cell. The figure also highlights how the apex of the marginal cell either meets the costa directly or is separated by only one or two vein widths. This detailed depiction aids in distinguishing between different insect species based on subtle differences in wing structure, which can be critical for accurate classification and study of insect biodiversity."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,40,Image,,85,MMD-Figures/pg_40_img_85.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/pg_40_img_85.png,"Fig. 85 from the MMD source by John I Huber illustrates the anatomical structure of the Ceratina bee's head, focusing on its distinctive mandibular and antennal features. This figure is crucial for understanding the morphological adaptations in the Ceratina genus, particularly in relation to their feeding and sensory behaviors. The key labeled components include the mandibles, which are shown as robust and capable of manipulating materials for nest building, and the antennae, highlighted for their sensory roles and complex articulation points. These components are essential for identifying species-specific traits within the Ceratina genus and for studying their ecological interactions and evolutionary biology. The diagram is detailed yet clear, providing a focused view on the head structure without unnecessary complexity, making it an excellent resource for entomologists and evolutionary biologists studying hymenopteran morphology."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,40,Image,,86,MMD-Figures/pg_40_img_86.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/pg_40_img_86.png,"Fig. 86 from the manuscript by John I Huber in MMD illustrates the wing morphology of a halictid bee, focusing on the marginal cell and stigma. The figure provides a detailed view of the bee's wing, highlighting the slightly truncated apex of the marginal cell and the large stigma. These features are key to understanding variations in wing structures among halictid bees, which can be crucial for species identification and studies on their aerodynamics and evolutionary adaptations. The diagram is annotated to point out the specific areas of interest: the marginal cell is labeled to show its shape and the point of truncation, while the stigma is marked to emphasize its size relative to other components of the wing. This figure serves as an important reference for entomologists and researchers studying the morphological traits of bees within the Halictidae family."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,40,Image,,87,MMD-Figures/pg_40_img_87.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/pg_40_img_87.png,"Figure 87, sourced from MMD and authored by John I Huber, illustrates the anatomical details of an insect wing, specifically focusing on the marginal cell with its apex rounded. This figure is essential for understanding variations in wing morphology among different insect species. The key labeled components include the marginal cell itself, highlighted to show its rounded apex which is distinct from other forms that may be truncated or pointed. The separation of this cell from the costa, measured by a distance equal to several vein widths, is also clearly marked. This configuration is critical for identifying species or understanding flight mechanics in entomological studies. The diagram serves as a detailed reference point for researchers studying insect wing structures and their functional adaptations."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,40,Image,,89,MMD-Figures/pg_40_img_89(1).png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/pg_40_img_89(1).png,"Figure 89 from the manuscript by John I Huber in MMD illustrates the anatomical detail of a specific insect wing, focusing on the positioning of vein x bent well (Ww) relative to the costal margin. This figure is crucial for understanding the spatial arrangement and morphological characteristics of wing veins in the studied insect species. The key labeled component, vein x bent well (Ww), is highlighted to show its deviation from the costal margin by a distance of three or more vein widths. This particular configuration is significant as it provides insights into the wing's structural adaptations which may influence flight dynamics and species identification. The diagram serves as a detailed reference for entomologists studying vein patterns and their functional implications in insect wings."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,40,Image,,89,MMD-Figures/pg_40_img_89.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/pg_40_img_89.png,"Figure 89 from the manuscript ""MMD"" by John I Huber illustrates the anatomical details of a specific insect wing, focusing on the positioning of vein x in relation to the costal margin. The figure clearly depicts vein x bent significantly away from the costal margin, positioned at a distance of three or more vein widths, which is crucial for identifying species or understanding wing mechanics in the studied insect. This bending is highlighted to emphasize its deviation from typical vein alignments seen in related species, suggesting unique aerodynamic properties or evolutionary adaptations. The image serves as a critical visual reference for researchers studying insect wing morphology and its functional implications in flight dynamics and species differentiation."
MMD,2022,"Danforth, Bryan, et al.",MMDPublisher,40,Image,,90,MMD-Figures/pg_40_img_90.png,https://ccber-tester-bucket.s3.us-east-1.amazonaws.com/MMD-Figures/pg_40_img_90.png,"Figure 90, sourced from MMD and authored by John I Huber, illustrates the wing venation patterns characteristic of Exomalopsines bees. This diagram focuses on the unique features of their wings, particularly emphasizing the ny longer than prestigma and the typically straight or concave margin within the marginal cell. Key labeled components include the ny (nylon), prestigma, and the marginal cell itself. The ny, notably longer than the prestigma, is crucial for identifying species within this group. The shape of the marginal cell, being straight or concave, further aids in distinguishing Exomalopsines from other bee taxa. This figure serves as an essential reference for entomologists studying bee taxonomy and morphology, providing clear visual markers necessary for species identification within the Exomalopsines."
